gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Daniel Munoz, David Raya Martin, Declan Rice, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Dan Burn, David Raya Martin, Declan Rice, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,,,32.0,0,1,317.694397883637,,1000.0,54.57404983369749,72,51,2,53
78,"Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Daniel Munoz, Declan Rice, Erling Haaland, Guglielmo Vicario, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Declan Rice, Erling Haaland, Guglielmo Vicario, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min",Ollie Watkins,Erling Haaland,"Guglielmo Vicario, Martin Odegaard","David Raya Martin, Marcus Rashford",22.0,0,2,320.9922457156248,,32.0,55.07584895879098,75,68,2,70
79,"Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Daniel Munoz, Declan Rice, Erling Haaland, Ezri Konsa Ngoyo, Guglielmo Vicario, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min","Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Declan Rice, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Son Heung-min",Ollie Watkins,Erling Haaland,Ezri Konsa Ngoyo,Pedro Porro,32.0,0,1,316.48933451935227,,22.0,51.59209153020905,60,56,5,61
80,"Benjamin White, Bernd Leno, Dan Burn, Daniel Munoz, Declan Rice, Dominic Solanke, Erling Haaland, Ezri Konsa Ngoyo, Guglielmo Vicario, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Dominic Solanke, Erling Haaland, Ezri Konsa Ngoyo, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Erling Haaland,Mohamed Salah,Dominic Solanke,Alexander Isak,42.0,0,1,318.7835906979547,,32.0,52.68599781721021,46,42,13,55
81,"Benjamin White, Bernd Leno, Dan Burn, Daniel Munoz, Declan Rice, Dominic Solanke, Erling Haaland, Ezri Konsa Ngoyo, Guglielmo Vicario, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Phil Foden","Benjamin White, Bernd Leno, Daniel Munoz, Declan Rice, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins",Martin Odegaard,Mohamed Salah,Mohammed Kudus,Son Heung-min,78.0,0,1,319.55709968214285,,42.0,51.99358966876465,54,40,0,40
82,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Ezri Konsa Ngoyo, Guglielmo Vicario, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Phil Foden","Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden",Martin Odegaard,Erling Haaland,Bukayo Saka,Declan Rice,40.0,0,1,322.7254428835129,,78.0,49.72664632290312,51,42,0,42
83,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Ezri Konsa Ngoyo, Guglielmo Vicario, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min","Benjamin White, Bukayo Saka, Daniel Munoz, Erling Haaland, Guglielmo Vicario, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Son Heung-min,Mohammed Kudus,4.0,0,1,325.9666258526921,,40.0,57.63403184104499,51,35,2,37
84,"Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Ezri Konsa Ngoyo, Guglielmo Vicario, Kieran Trippier, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Erling Haaland, Kieran Trippier, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Bruno Borges Fernandes,Martin Odegaard,4.0,0,1,320.1132037785995,,4.0,50.45542184956018,50,45,8,53
85,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Ezri Konsa Ngoyo, Guglielmo Vicario, Kieran Trippier, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Daniel Munoz, Erling Haaland, Kieran Trippier, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Mohammed Kudus,Bruno Borges Fernandes,23.0,0,1,321.00222330823397,,4.0,54.22063598670329,50,42,2,44
86,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Ezri Konsa Ngoyo, Guglielmo Vicario, Kieran Trippier, Marcus Rashford, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Son Heung-min",Erling Haaland,Ollie Watkins,Marcus Rashford,Phil Foden,47.0,0,1,316.15835490120094,,23.0,53.475759039185284,51,43,2,45
