gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Bryan Mbeumo, Cristian Romero, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Joelinton Cassio Apolinario de Lira, Kai Havertz, Luis Diaz, Mateo Kovacic, Mohamed Salah, Nick Pope, Ola Aina, Trent Alexander-Arnold","Bryan Mbeumo, Danny Welbeck, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Joelinton Cassio Apolinario de Lira, Kai Havertz, Mateo Kovacic, Mohamed Salah, Nick Pope, Trent Alexander-Arnold",Mohamed Salah,Kai Havertz,,,56.0,0,1,801.5099999999998,,1000.0,121.241,120,106,14.000000000000002,120
78,"Bryan Mbeumo, Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Kai Havertz, Luis Diaz, Mohamed Salah, Nick Pope, Noni Madueke, Ola Aina, Trent Alexander-Arnold","Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Gabriel dos Santos Magalhaes, Luis Diaz, Mohamed Salah, Noni Madueke, Ola Aina, Trent Alexander-Arnold",Noni Madueke,Erling Haaland,"Cole Palmer, Noni Madueke","Joelinton Cassio Apolinario de Lira, Mateo Kovacic",2.0,0,2,806.9549999999997,,56.0,153.726,139,132,20.0,152
79,"Bryan Mbeumo, Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Kai Havertz, Luis Diaz, Mohamed Salah, Nick Pope, Ola Aina, Trent Alexander-Arnold","Bryan Mbeumo, Cole Palmer, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Kai Havertz, Luis Diaz, Mohamed Salah, Nick Pope, Ola Aina, Trent Alexander-Arnold",Erling Haaland,Mohamed Salah,Harvey Barnes,Noni Madueke,3.0,0,1,748.4749999999997,,2.0,118.726,106,100,17.0,117
80,"Bryan Mbeumo, Cole Palmer, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Jean-Philippe Mateta, Luis Diaz, Matthijs de Ligt, Nick Pope, Ola Aina, Ollie Watkins, Robert Sanchez, Trent Alexander-Arnold","Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Jean-Philippe Mateta, Luis Diaz, Matthijs de Ligt, Ola Aina, Ollie Watkins, Robert Sanchez",Robert Sanchez,Matthijs de Ligt,"Dwight McNeil, Jean-Philippe Mateta, Matthijs de Ligt, Ollie Watkins, Robert Sanchez","Cristian Romero, Danny Welbeck, David Raya Martin, Kai Havertz, Mohamed Salah",62.0,4,1,734.0699999999996,,3.0,126.541,135,126,15.0,141
81,"Bryan Mbeumo, Cole Palmer, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Nick Pope, Nicolas Jackson, Ola Aina, Ollie Watkins, Robert Sanchez, Trent Alexander-Arnold","Bryan Mbeumo, Cole Palmer, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Nicolas Jackson, Ollie Watkins, Robert Sanchez, Trent Alexander-Arnold",Luis Diaz,Nicolas Jackson,Nicolas Jackson,Jean-Philippe Mateta,60.0,0,1,722.1129999999996,,62.0,127.66999999999999,121,110,16.0,126
82,"Bryan Mbeumo, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Josko Gvardiol, Liam Delap, Mohamed Salah, Nick Pope, Nicolas Jackson, Ola Aina, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Bryan Mbeumo, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Josko Gvardiol, Liam Delap, Mohamed Salah, Nick Pope, Ollie Watkins, Rayan Ait-Nouri",Cole Palmer,Dwight McNeil,"Gabriel Martinelli Silva, James Justin, Josko Gvardiol, Liam Delap, Mohamed Salah, Rayan Ait-Nouri","Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt",119.0,5,1,710.8659999999995,,60.0,134.561,138,128,25.0,153
83,"Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, James Justin, Jarrod Bowen, Jordan Pickford, Josko Gvardiol, Mateo Kovacic, Matz Sels, Michail Antonio, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Trent Alexander-Arnold","Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio, Rayan Ait-Nouri, Trent Alexander-Arnold",Michail Antonio,Bukayo Saka,"Bukayo Saka, Chris Wood, Danny Welbeck, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Matz Sels, Michail Antonio","Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, Liam Delap, Nick Pope, Nicolas Jackson, Ollie Watkins, Robert Sanchez",178.0,7,1,716.9679999999996,,119.0,118.64099999999999,136,127,18.0,145
84,"Bryan Mbeumo, Bukayo Saka, Chris Wood, Curtis Jones, Danny Welbeck, Jordan Pickford, Jorgen Strand Larsen, Josko Gvardiol, Justin Kluivert, Matz Sels, Michael Keane, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri","Chris Wood, Curtis Jones, Danny Welbeck, Jorgen Strand Larsen, Josko Gvardiol, Justin Kluivert, Matz Sels, Michael Keane, Milos Kerkez, Mohamed Salah, Ola Aina",Michael Keane,Curtis Jones,"Curtis Jones, Jorgen Strand Larsen, Justin Kluivert, Michael Keane, Milos Kerkez","James Justin, Jarrod Bowen, Mateo Kovacic, Michail Antonio, Trent Alexander-Arnold",232.0,4,1,750.3789999999996,,178.0,108.325,118,109,14.0,123
85,"Alex Iwobi, Ashley Young, Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri","Alex Iwobi, Ashley Young, Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Rayan Ait-Nouri",Bryan Mbeumo,Chris Wood,"Alex Iwobi, Ashley Young, Matheus Santos Carneiro Da Cunha","Curtis Jones, Jorgen Strand Larsen, Michael Keane",217.0,2,1,784.5809999999996,,232.0,108.332,108,100,15.0,115
86,"Alexander Isak, Ashley Young, Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Joao Victor Gomes da Silva, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Leif Davis, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina","Alexander Isak, Bruno Borges Fernandes, Dominic Solanke, Joao Victor Gomes da Silva, Josko Gvardiol, Leif Davis, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina",Dominic Solanke,Ola Aina,"Alexander Isak, Bruno Borges Fernandes, Dominic Solanke, Joao Victor Gomes da Silva, Leif Davis","Alex Iwobi, Bryan Mbeumo, Chris Wood, Danny Welbeck, Rayan Ait-Nouri",184.0,4,1,788.6129999999997,,217.0,109.542,117,108,16.0,124
