gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Bukayo Saka, Cristian Romero, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Joelinton Cassio Apolinario de Lira, Kai Havertz, Luis Diaz, Mateo Kovacic, Max Kilman, Mohamed Salah, Pedro Porro, Robert Sanchez, Trent Alexander-Arnold","Bukayo Saka, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Joelinton Cassio Apolinario de Lira, Kai Havertz, Mateo Kovacic, Mohamed Salah, Pedro Porro, Trent Alexander-Arnold",Mohamed Salah,Bukayo Saka,,,44.0,0,1,663.9839999999998,,1000.0,126.241,119,111,14.000000000000002,125
78,"Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Kai Havertz, Luis Diaz, Max Kilman, Mohamed Salah, Noni Madueke, Ola Aina, Robert Sanchez, Son Heung-min, Trent Alexander-Arnold","Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Luis Diaz, Max Kilman, Mohamed Salah, Noni Madueke, Ola Aina, Son Heung-min",Noni Madueke,Erling Haaland,"Cole Palmer, Noni Madueke, Ola Aina, Son Heung-min","Bukayo Saka, Joelinton Cassio Apolinario de Lira, Mateo Kovacic, Pedro Porro",0.0,2,2,674.3189999999997,,44.0,161.771,158,148,20.0,168
79,"Bernd Leno, Bryan Mbeumo, Cole Palmer, Diogo Dalot Teixeira, Dominic Calvert-Lewin, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Kai Havertz, Lucas Digne, Luis Diaz, Mohamed Salah, Ola Aina, Robert Sanchez, Trent Alexander-Arnold","Bernd Leno, Bryan Mbeumo, Dominic Calvert-Lewin, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Kai Havertz, Lucas Digne, Luis Diaz, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Erling Haaland,"Bernd Leno, Bryan Mbeumo, Dominic Calvert-Lewin, Gabriel dos Santos Magalhaes, Harvey Barnes, Lucas Digne","Cristian Romero, Danny Welbeck, David Raya Martin, Max Kilman, Noni Madueke, Son Heung-min",24.0,5,1,639.2339999999997,,0.0,108.77099999999999,121,110,17.0,127
80,"Bernd Leno, Cole Palmer, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Jean-Philippe Mateta, Luis Diaz, Matthijs de Ligt, Ola Aina, Ollie Watkins, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold","Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Jean-Philippe Mateta, Matthijs de Ligt, Ola Aina, Ollie Watkins, Robert Sanchez, Stephy Mavididi",Matthijs de Ligt,Gabriel dos Santos Magalhaes,"Dwight McNeil, Jean-Philippe Mateta, Matthijs de Ligt, Ollie Watkins, Stephy Mavididi","Bryan Mbeumo, Dominic Calvert-Lewin, Kai Havertz, Lucas Digne, Mohamed Salah",88.0,4,1,631.7489999999997,,24.0,130.546,139,130,15.0,145
81,"Bernd Leno, Cole Palmer, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Nicolas Jackson, Ola Aina, Ollie Watkins, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold","Cole Palmer, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Nicolas Jackson, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold",Luis Diaz,Nicolas Jackson,Nicolas Jackson,Jean-Philippe Mateta,86.0,0,1,607.5789999999997,,88.0,129.67,122,112,16.0,128
82,"Bernd Leno, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Josko Gvardiol, Leandro Trossard, Liam Delap, Mohamed Salah, Nicolas Jackson, Ola Aina, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Bernd Leno, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Josko Gvardiol, Leandro Trossard, Liam Delap, Mohamed Salah, Ollie Watkins, Rayan Ait-Nouri",Cole Palmer,Dwight McNeil,"Gabriel Martinelli Silva, James Justin, Josko Gvardiol, Leandro Trossard, Liam Delap, Mohamed Salah, Rayan Ait-Nouri","Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Stephy Mavididi",129.0,6,1,589.4049999999996,,86.0,135.561,143,133,25.0,158
83,"Bukayo Saka, Chris Wood, Cole Palmer, Danny Welbeck, James Justin, Jarrod Bowen, Jordan Pickford, Josko Gvardiol, Mateo Kovacic, Michail Antonio, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Bukayo Saka, Chris Wood, Cole Palmer, Danny Welbeck, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio, Rayan Ait-Nouri, Trent Alexander-Arnold",Michail Antonio,Bukayo Saka,"Bukayo Saka, Chris Wood, Danny Welbeck, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio","Bernd Leno, Dwight McNeil, Gabriel Martinelli Silva, Leandro Trossard, Liam Delap, Nicolas Jackson, Ollie Watkins",148.0,6,1,573.3049999999996,,129.0,120.64099999999999,135,125,18.0,143
84,"Bukayo Saka, Chris Wood, Cole Palmer, Curtis Jones, Danny Welbeck, Iliman Ndiaye, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Matz Sels, Michael Keane, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri","Chris Wood, Curtis Jones, Danny Welbeck, Iliman Ndiaye, Josko Gvardiol, Justin Kluivert, Matz Sels, Michael Keane, Milos Kerkez, Mohamed Salah, Ola Aina",Michael Keane,Curtis Jones,"Curtis Jones, Iliman Ndiaye, Justin Kluivert, Matz Sels, Michael Keane, Milos Kerkez","James Justin, Jarrod Bowen, Mateo Kovacic, Michail Antonio, Robert Sanchez, Trent Alexander-Arnold",205.0,5,1,593.3269999999997,,148.0,104.325,118,109,14.0,123
85,"Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Trevoh Chalobah, Yoane Wissa","Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Rayan Ait-Nouri, Trevoh Chalobah, Yoane Wissa",Bryan Mbeumo,Chris Wood,"Bryan Mbeumo, Matheus Santos Carneiro Da Cunha, Trevoh Chalobah, Yoane Wissa","Curtis Jones, Danny Welbeck, Iliman Ndiaye, Michael Keane",169.0,3,1,641.0539999999996,,205.0,108.332,112,104,15.0,119
86,"Bruno Borges Fernandes, Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Trevoh Chalobah, Yoane Wissa","Bruno Borges Fernandes, Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Trevoh Chalobah",Dominic Solanke,Ola Aina,"Bruno Borges Fernandes, Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva","Bryan Mbeumo, Bukayo Saka, Chris Wood, Cole Palmer",263.0,3,1,674.3129999999998,,169.0,114.541,117,109,16.0,125
