gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Alexander Isak, Benjamin White, Dan Burn, Daniel Munoz, David Raya Martin, Declan Rice, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Dan Burn, David Raya Martin, Declan Rice, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,,,59.0,0,1,426.7964298148362,,1000.0,54.57404983369749,71,51,2,53
78,"Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Daniel Munoz, Declan Rice, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Declan Rice, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min",Ollie Watkins,Erling Haaland,"Bernd Leno, Martin Odegaard","David Raya Martin, Marcus Rashford",49.0,0,2,426.6831901457169,,59.0,55.04095071567812,68,65,2,67
79,"Alexander Isak, Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Alexander Isak, Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Son Heung-min",Ollie Watkins,Erling Haaland,Bukayo Saka,Declan Rice,12.0,0,1,425.47064786695427,,49.0,52.059517065673596,66,64,5,69
80,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min",Erling Haaland,Mohamed Salah,Dominic Solanke,Alexander Isak,22.0,0,1,429.15341715521436,,12.0,52.772553315260495,52,50,13,63
81,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min","Benjamin White, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins",Martin Odegaard,Mohamed Salah,Mohammed Kudus,Phil Foden,51.0,0,1,428.83335188874054,,22.0,52.15295197210228,56,41,0,41
82,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Martin Odegaard,Erling Haaland,Phil Foden,Mohammed Kudus,21.0,0,1,428.6387648485325,,51.0,49.792603012679514,48,36,0,36
83,"Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Daniel Munoz, Erling Haaland, Kieran Trippier, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Bruno Borges Fernandes,Martin Odegaard,21.0,0,1,429.7665622961538,,21.0,57.43273870867146,53,39,2,41
84,"Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Jose Malheiro de Sa, Kieran Trippier, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Erling Haaland, Gabriel dos Santos Magalhaes, Kieran Trippier, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Gabriel dos Santos Magalhaes,Dan Burn,3.0,0,1,422.0627002548291,,21.0,50.69824025569936,52,45,8,53
85,"Benjamin White, Bernd Leno, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Jose Malheiro de Sa, Kieran Trippier, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Daniel Munoz, Erling Haaland, Gabriel dos Santos Magalhaes, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Mohammed Kudus,Bruno Borges Fernandes,22.0,0,1,427.0936140913406,,3.0,54.39212598455101,49,43,2,45
86,"Benjamin White, Bernd Leno, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Jose Malheiro de Sa, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Son Heung-min",Erling Haaland,Ollie Watkins,Marcus Rashford,Mohammed Kudus,15.0,0,1,427.42332794144784,,22.0,53.99424275478881,50,42,2,44
