gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Bukayo Saka, Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Joel Veltman, Joelinton Cassio Apolinario de Lira, Kai Havertz, Luis Diaz, Mateo Kovacic, Max Kilman, Mohamed Salah, Nick Pope, Pedro Porro, Trent Alexander-Arnold","Bukayo Saka, Danny Welbeck, Erling Haaland, Joel Veltman, Joelinton Cassio Apolinario de Lira, Kai Havertz, Mateo Kovacic, Mohamed Salah, Nick Pope, Pedro Porro, Trent Alexander-Arnold",Mohamed Salah,Bukayo Saka,,,54.0,0,1,291.0129999999999,,1000.0,128.24099999999999,127,113,14.000000000000002,127
78,"Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Joel Veltman, Kai Havertz, Luis Diaz, Max Kilman, Mohamed Salah, Nick Pope, Noni Madueke, Pedro Porro, Son Heung-min, Trent Alexander-Arnold","Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Luis Diaz, Max Kilman, Mohamed Salah, Noni Madueke, Son Heung-min, Trent Alexander-Arnold",Noni Madueke,Erling Haaland,"Cole Palmer, Noni Madueke, Son Heung-min","Bukayo Saka, Joelinton Cassio Apolinario de Lira, Mateo Kovacic",0.0,1,2,282.54299999999995,,54.0,162.772,158,145,20.0,165
79,"Bryan Mbeumo, Diogo Dalot Teixeira, Dominic Calvert-Lewin, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Luis Diaz, Matthijs de Ligt, Mohamed Salah, Nick Pope, Ollie Watkins, Robert Sanchez, Trent Alexander-Arnold","Bryan Mbeumo, Dominic Calvert-Lewin, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Luis Diaz, Mohamed Salah, Nick Pope, Trent Alexander-Arnold",Mohamed Salah,Erling Haaland,"Bryan Mbeumo, Diogo Dalot Teixeira, Dominic Calvert-Lewin, Dwight McNeil, Gabriel dos Santos Magalhaes, Harvey Barnes, Matthijs de Ligt, Ollie Watkins, Robert Sanchez","Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Kai Havertz, Max Kilman, Noni Madueke, Pedro Porro, Son Heung-min",72.0,8,1,232.29599999999994,,0.0,90.75500000000001,112,104,17.0,121
80,"Bryan Mbeumo, Diogo Dalot Teixeira, Dominic Calvert-Lewin, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Luis Diaz, Matthijs de Ligt, Nick Pope, Ollie Watkins, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold","Diogo Dalot Teixeira, Dominic Calvert-Lewin, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Matthijs de Ligt, Ollie Watkins, Robert Sanchez, Stephy Mavididi",Robert Sanchez,Matthijs de Ligt,Stephy Mavididi,Mohamed Salah,146.0,0,1,270.2319999999999,WC,72.0,138.541,131,122,15.0,137
81,"Bryan Mbeumo, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Luis Diaz, Matthijs de Ligt, Nick Pope, Nicolas Jackson, Ollie Watkins, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold","Bryan Mbeumo, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Nicolas Jackson, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold",Luis Diaz,Nicolas Jackson,Nicolas Jackson,Dominic Calvert-Lewin,129.0,0,1,268.227,,146.0,129.671,124,112,16.0,128
82,"Bryan Mbeumo, Cole Palmer, Diogo Dalot Teixeira, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Micky van de Ven, Nick Pope, Nicolas Jackson, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Bryan Mbeumo, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Micky van de Ven, Nick Pope, Ollie Watkins, Rayan Ait-Nouri",Cole Palmer,Dwight McNeil,"Cole Palmer, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Micky van de Ven, Rayan Ait-Nouri","Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Luis Diaz, Matthijs de Ligt, Stephy Mavididi",203.0,6,1,262.247,,129.0,134.555,140,132,25.0,157
83,"Bryan Mbeumo, Bukayo Saka, Danny Welbeck, Diogo Dalot Teixeira, Georginio Rutter, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michael Keane, Michail Antonio, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Bryan Mbeumo, Bukayo Saka, Danny Welbeck, Georginio Rutter, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio, Rayan Ait-Nouri, Trent Alexander-Arnold",Michail Antonio,Bukayo Saka,"Bukayo Saka, Danny Welbeck, Georginio Rutter, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michael Keane, Michail Antonio","Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, Leandro Trossard, Liam Delap, Micky van de Ven, Nick Pope, Nicolas Jackson",251.0,7,1,226.02299999999997,,203.0,121.69200000000001,148,130,18.0,148
84,"Bryan Mbeumo, Bukayo Saka, Chris Wood, Curtis Jones, Danny Welbeck, John Stones, Josko Gvardiol, Justin Kluivert, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez","Chris Wood, Curtis Jones, Danny Welbeck, John Stones, Josko Gvardiol, Justin Kluivert, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah, Ollie Watkins",Michael Keane,Curtis Jones,"Chris Wood, Curtis Jones, John Stones, Josko Gvardiol, Justin Kluivert, Marcos Senesi, Matz Sels, Mohamed Salah","Diogo Dalot Teixeira, Georginio Rutter, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio, Trent Alexander-Arnold",205.0,7,1,212.65700000000004,,251.0,100.32500000000002,118,113,14.0,127
85,"Alex Iwobi, Bryan Mbeumo, Bukayo Saka, Chris Wood, Curtis Jones, Danny Welbeck, George Hirst, Josko Gvardiol, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah, Rayan Ait-Nouri, Robert Sanchez, Trevoh Chalobah","Alex Iwobi, Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, George Hirst, Josko Gvardiol, Matz Sels, Mohamed Salah, Rayan Ait-Nouri, Trevoh Chalobah",Bryan Mbeumo,Chris Wood,"Alex Iwobi, George Hirst, Trevoh Chalobah","John Stones, Justin Kluivert, Ollie Watkins",249.0,2,1,219.90500000000003,,205.0,112.332,111,104,15.0,119
86,"Alexander Isak, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Curtis Jones, Dominic Solanke, Harry Wilson, Josko Gvardiol, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Robert Sanchez, Trevoh Chalobah","Alexander Isak, Bruno Borges Fernandes, Chris Wood, Dominic Solanke, Harry Wilson, Josko Gvardiol, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Trevoh Chalobah",Dominic Solanke,Ola Aina,"Alexander Isak, Bruno Borges Fernandes, Dominic Solanke, Harry Wilson, Milos Kerkez, Ola Aina","Alex Iwobi, Bukayo Saka, Danny Welbeck, George Hirst, Marcos Senesi, Michael Keane",226.0,5,1,222.02199999999993,,249.0,106.556,120,109,16.0,125
