gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Daniel Munoz, David Raya Martin, Declan Rice, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Dan Burn, David Raya Martin, Declan Rice, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,,,65.0,0,1,481.25822086697536,,1000.0,54.57404983369749,72,51,2,53
78,"Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Daniel Munoz, Declan Rice, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Declan Rice, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min",Ollie Watkins,Erling Haaland,"Jose Malheiro de Sa, Martin Odegaard","David Raya Martin, Marcus Rashford",60.0,0,2,480.67841378806685,,65.0,55.04095071567812,68,65,2,67
79,"Alexander Isak, Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Alexander Isak, Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Son Heung-min",Ollie Watkins,Erling Haaland,Bukayo Saka,Declan Rice,23.0,0,1,481.2945092221883,,60.0,52.059517065673596,66,64,5,69
80,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min",Erling Haaland,Mohamed Salah,Dominic Solanke,Alexander Isak,33.0,0,1,482.5278474106018,,23.0,52.772553315260495,52,50,13,63
81,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Phil Foden","Benjamin White, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins",Martin Odegaard,Mohamed Salah,Mohammed Kudus,Son Heung-min,69.0,0,1,480.93824768380273,,33.0,52.1502758030646,47,41,0,41
82,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Martin Odegaard,Erling Haaland,Son Heung-min,Mohammed Kudus,32.0,0,1,480.27539376439177,,69.0,49.792603012679514,48,36,0,36
83,"Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Daniel Munoz, Erling Haaland, Kieran Trippier, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Bruno Borges Fernandes,Martin Odegaard,32.0,0,1,479.65991794347315,,32.0,57.43273870867146,53,39,2,41
84,"Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Jose Malheiro de Sa, Kieran Trippier, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Erling Haaland, Gabriel dos Santos Magalhaes, Kieran Trippier, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Gabriel dos Santos Magalhaes,Dan Burn,14.0,0,1,477.9664571906773,,32.0,50.69824025569936,52,45,8,53
85,"Benjamin White, Bernd Leno, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Jose Malheiro de Sa, Kieran Trippier, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Daniel Munoz, Erling Haaland, Gabriel dos Santos Magalhaes, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,Mohammed Kudus,Bruno Borges Fernandes,33.0,0,1,481.93696801459544,,14.0,54.39212598455101,49,43,2,45
86,"Benjamin White, Bernd Leno, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Jose Malheiro de Sa, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Son Heung-min",Erling Haaland,Ollie Watkins,Marcus Rashford,Mohammed Kudus,26.0,0,1,481.8185739101359,,33.0,53.99424275478881,50,42,2,44
