gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Bukayo Saka, Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Joel Veltman, Joelinton Cassio Apolinario de Lira, Kai Havertz, Luis Diaz, Mateo Kovacic, Max Kilman, Mohamed Salah, Nick Pope, Pedro Porro, Trent Alexander-Arnold","Bukayo Saka, Danny Welbeck, Erling Haaland, Joel Veltman, Joelinton Cassio Apolinario de Lira, Kai Havertz, Mateo Kovacic, Mohamed Salah, Nick Pope, Pedro Porro, Trent Alexander-Arnold",Mohamed Salah,Bukayo Saka,,,54.0,0,1,291.0129999999999,,1000.0,128.24099999999999,127,113,14.000000000000002,127
78,"Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Joel Veltman, Kai Havertz, Luis Diaz, Max Kilman, Mohamed Salah, Nick Pope, Noni Madueke, Pedro Porro, Son Heung-min, Trent Alexander-Arnold","Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Luis Diaz, Max Kilman, Mohamed Salah, Noni Madueke, Son Heung-min, Trent Alexander-Arnold",Noni Madueke,Erling Haaland,"Cole Palmer, Noni Madueke, Son Heung-min","Bukayo Saka, Joelinton Cassio Apolinario de Lira, Mateo Kovacic",0.0,1,2,282.54299999999995,,54.0,162.772,158,145,20.0,165
79,"Bryan Mbeumo, Cole Palmer, David Raya Martin, Dominic Calvert-Lewin, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Kai Havertz, Lucas Digne, Luis Diaz, Mohamed Salah, Nick Pope, Rico Lewis, Trent Alexander-Arnold","Bryan Mbeumo, Dominic Calvert-Lewin, Erling Haaland, Harvey Barnes, Kai Havertz, Lucas Digne, Luis Diaz, Mohamed Salah, Nick Pope, Rico Lewis, Trent Alexander-Arnold",Erling Haaland,Mohamed Salah,"Bryan Mbeumo, Dominic Calvert-Lewin, Gabriel dos Santos Magalhaes, Harvey Barnes, Lucas Digne, Rico Lewis","Cristian Romero, Danny Welbeck, Max Kilman, Noni Madueke, Pedro Porro, Son Heung-min",28.0,5,1,238.32999999999998,,0.0,113.77199999999999,127,115,17.0,132
80,"Cole Palmer, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Jean-Philippe Mateta, Joel Veltman, Luis Diaz, Matthijs de Ligt, Nick Pope, Ollie Watkins, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold","Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Jean-Philippe Mateta, Joel Veltman, Matthijs de Ligt, Ollie Watkins, Robert Sanchez, Stephy Mavididi",Robert Sanchez,Matthijs de Ligt,"Diogo Dalot Teixeira, Dwight McNeil, Jean-Philippe Mateta, Matthijs de Ligt, Ollie Watkins, Robert Sanchez, Stephy Mavididi","Bryan Mbeumo, David Raya Martin, Dominic Calvert-Lewin, Kai Havertz, Lucas Digne, Mohamed Salah, Rico Lewis",99.0,6,1,253.2369999999999,,28.0,121.54599999999999,139,129,15.0,144
81,"Cole Palmer, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Luis Diaz, Matthijs de Ligt, Nick Pope, Nicolas Jackson, Ollie Watkins, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold","Cole Palmer, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Nicolas Jackson, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold",Luis Diaz,Nicolas Jackson,Nicolas Jackson,Jean-Philippe Mateta,97.0,0,1,271.227,,99.0,129.671,124,112,16.0,128
82,"Carlos Baleba, Cole Palmer, Diogo Dalot Teixeira, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Micky van de Ven, Nick Pope, Nicolas Jackson, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Carlos Baleba, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Micky van de Ven, Nick Pope, Ollie Watkins, Rayan Ait-Nouri",Cole Palmer,Dwight McNeil,"Carlos Baleba, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Micky van de Ven, Rayan Ait-Nouri","Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Joel Veltman, Luis Diaz, Matthijs de Ligt, Stephy Mavididi",227.0,6,1,264.247,,97.0,137.555,143,135,25.0,160
83,"Bukayo Saka, Danny Welbeck, Diogo Dalot Teixeira, Facundo Buonanotte, Georginio Rutter, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michael Keane, Michail Antonio, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Bukayo Saka, Danny Welbeck, Facundo Buonanotte, Georginio Rutter, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio, Rayan Ait-Nouri, Trent Alexander-Arnold",Michail Antonio,Bukayo Saka,"Bukayo Saka, Danny Welbeck, Facundo Buonanotte, Georginio Rutter, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michael Keane, Michail Antonio","Carlos Baleba, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, Leandro Trossard, Liam Delap, Micky van de Ven, Nick Pope, Nicolas Jackson",275.0,8,1,225.02299999999997,,227.0,120.69200000000001,151,133,18.0,151
84,"Bukayo Saka, Chris Wood, Curtis Jones, Danny Welbeck, Georginio Rutter, Josko Gvardiol, Justin Kluivert, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Chris Wood, Curtis Jones, Danny Welbeck, Georginio Rutter, Josko Gvardiol, Justin Kluivert, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah, Ollie Watkins",Michael Keane,Curtis Jones,"Chris Wood, Curtis Jones, Josko Gvardiol, Justin Kluivert, Marcos Senesi, Matz Sels, Mohamed Salah","Diogo Dalot Teixeira, Facundo Buonanotte, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio",206.0,6,1,209.68700000000004,,275.0,101.325,115,110,14.0,124
85,"Alex Iwobi, Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, George Hirst, Georginio Rutter, Josko Gvardiol, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah, Rayan Ait-Nouri, Robert Sanchez, Trevoh Chalobah","Alex Iwobi, Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, George Hirst, Josko Gvardiol, Matz Sels, Mohamed Salah, Rayan Ait-Nouri, Trevoh Chalobah",Bryan Mbeumo,Chris Wood,"Alex Iwobi, Bryan Mbeumo, George Hirst, Trevoh Chalobah","Curtis Jones, Justin Kluivert, Ollie Watkins, Trent Alexander-Arnold",245.0,3,1,215.92900000000003,,206.0,108.362,114,104,15.0,119
86,"Alexander Isak, Bruno Borges Fernandes, Bryan Mbeumo, Chris Wood, Dominic Solanke, Harry Wilson, Joelinton Cassio Apolinario de Lira, Josko Gvardiol, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Robert Sanchez, Trevoh Chalobah","Alexander Isak, Bruno Borges Fernandes, Chris Wood, Dominic Solanke, Harry Wilson, Josko Gvardiol, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Trevoh Chalobah",Dominic Solanke,Ola Aina,"Alexander Isak, Bruno Borges Fernandes, Dominic Solanke, Harry Wilson, Joelinton Cassio Apolinario de Lira, Milos Kerkez, Ola Aina","Alex Iwobi, Bukayo Saka, Danny Welbeck, George Hirst, Georginio Rutter, Marcos Senesi, Michael Keane",217.0,6,1,222.0119999999999,,245.0,102.546,119,109,16.0,125
