gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Bryan Mbeumo, Cristian Romero, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Joelinton Cassio Apolinario de Lira, Kai Havertz, Luis Diaz, Mateo Kovacic, Mohamed Salah, Ola Aina, Robert Sanchez, Trent Alexander-Arnold","Bryan Mbeumo, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Joelinton Cassio Apolinario de Lira, Kai Havertz, Mateo Kovacic, Mohamed Salah, Trent Alexander-Arnold",Mohamed Salah,Danny Welbeck,,,56.0,0,1,534.2799999999999,,1000.0,120.241,113,105,14.000000000000002,119
78,"Bryan Mbeumo, Cristian Romero, Danny Welbeck, David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Kai Havertz, Luis Diaz, Mohamed Salah, Noni Madueke, Ola Aina, Robert Sanchez, Son Heung-min, Trent Alexander-Arnold","Cristian Romero, Danny Welbeck, David Raya Martin, Erling Haaland, Gabriel dos Santos Magalhaes, Luis Diaz, Mohamed Salah, Noni Madueke, Ola Aina, Son Heung-min, Trent Alexander-Arnold",Noni Madueke,Erling Haaland,"Noni Madueke, Son Heung-min","Joelinton Cassio Apolinario de Lira, Mateo Kovacic",7.0,0,2,543.6929999999999,,56.0,152.726,136,131,20.0,151
79,"Bryan Mbeumo, David Raya Martin, Diogo Dalot Teixeira, Dominic Calvert-Lewin, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Kai Havertz, Lucas Digne, Luis Diaz, Mohamed Salah, Ola Aina, Robert Sanchez, Son Heung-min, Trent Alexander-Arnold","Bryan Mbeumo, Dominic Calvert-Lewin, Erling Haaland, Harvey Barnes, Kai Havertz, Lucas Digne, Luis Diaz, Mohamed Salah, Ola Aina, Robert Sanchez, Trent Alexander-Arnold",Mohamed Salah,Erling Haaland,"Dominic Calvert-Lewin, Harvey Barnes, Lucas Digne","Cristian Romero, Danny Welbeck, Noni Madueke",11.0,2,1,518.5129999999998,,7.0,119.741,117,109,17.0,126
80,"Bryan Mbeumo, David Raya Martin, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Jean-Philippe Mateta, Luis Diaz, Matthijs de Ligt, Ola Aina, Ollie Watkins, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold","Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Jean-Philippe Mateta, Matthijs de Ligt, Ola Aina, Ollie Watkins, Robert Sanchez, Stephy Mavididi",Matthijs de Ligt,Robert Sanchez,"Dwight McNeil, Jean-Philippe Mateta, Matthijs de Ligt, Ollie Watkins, Stephy Mavididi","Dominic Calvert-Lewin, Kai Havertz, Lucas Digne, Mohamed Salah, Son Heung-min",104.0,4,1,525.4579999999997,,11.0,130.541,145,130,15.0,145
81,"Bryan Mbeumo, David Raya Martin, Diogo Dalot Teixeira, Dwight McNeil, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Nicolas Jackson, Ola Aina, Ollie Watkins, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold","Bryan Mbeumo, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Nicolas Jackson, Robert Sanchez, Stephy Mavididi, Trent Alexander-Arnold",Luis Diaz,Nicolas Jackson,Nicolas Jackson,Jean-Philippe Mateta,102.0,0,1,496.20299999999975,,104.0,129.67,124,112,16.0,128
82,"Bryan Mbeumo, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Jordan Pickford, Josko Gvardiol, Liam Delap, Matz Sels, Michail Antonio, Mohamed Salah, Ola Aina, Ollie Watkins, Rayan Ait-Nouri, Trent Alexander-Arnold","Bryan Mbeumo, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Jordan Pickford, Josko Gvardiol, Liam Delap, Mohamed Salah, Ollie Watkins, Rayan Ait-Nouri",Cole Palmer,Dwight McNeil,"Cole Palmer, Gabriel Martinelli Silva, James Justin, Jordan Pickford, Josko Gvardiol, Liam Delap, Matz Sels, Michail Antonio, Mohamed Salah, Rayan Ait-Nouri","David Raya Martin, Diogo Dalot Teixeira, Erling Haaland, Gabriel dos Santos Magalhaes, Harvey Barnes, Luis Diaz, Matthijs de Ligt, Nicolas Jackson, Robert Sanchez, Stephy Mavididi",142.0,9,1,470.8589999999997,,102.0,117.561,137,127,25.0,152
83,"Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, James Justin, Jarrod Bowen, Jordan Pickford, Josko Gvardiol, Mateo Kovacic, Matz Sels, Michail Antonio, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Trent Alexander-Arnold","Bryan Mbeumo, Bukayo Saka, Chris Wood, Danny Welbeck, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio, Rayan Ait-Nouri, Trent Alexander-Arnold",Michail Antonio,Bukayo Saka,"Bukayo Saka, Chris Wood, Danny Welbeck, Jarrod Bowen, Mateo Kovacic","Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, Liam Delap, Ollie Watkins",172.0,4,1,467.8439999999997,,142.0,130.641,136,127,18.0,145
84,"Bryan Mbeumo, Bukayo Saka, Chris Wood, Curtis Jones, Danny Welbeck, Iliman Ndiaye, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Matz Sels, Michael Keane, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri","Chris Wood, Curtis Jones, Danny Welbeck, Iliman Ndiaye, Josko Gvardiol, Justin Kluivert, Matz Sels, Michael Keane, Milos Kerkez, Mohamed Salah, Ola Aina",Michael Keane,Curtis Jones,"Curtis Jones, Iliman Ndiaye, Justin Kluivert, Michael Keane, Milos Kerkez","James Justin, Jarrod Bowen, Mateo Kovacic, Michail Antonio, Trent Alexander-Arnold",227.0,4,1,457.6639999999999,,172.0,108.325,118,109,14.0,123
85,"Alex Iwobi, Bruno Borges Fernandes, Bryan Mbeumo, Bukayo Saka, Chris Wood, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Trevoh Chalobah, Yoane Wissa","Alex Iwobi, Bryan Mbeumo, Bukayo Saka, Chris Wood, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Matz Sels, Mohamed Salah, Rayan Ait-Nouri, Trevoh Chalobah, Yoane Wissa",Bryan Mbeumo,Chris Wood,"Alex Iwobi, Bruno Borges Fernandes, Matheus Santos Carneiro Da Cunha, Trevoh Chalobah, Yoane Wissa","Curtis Jones, Danny Welbeck, Iliman Ndiaye, Justin Kluivert, Michael Keane",183.0,4,1,490.0019999999997,,227.0,105.332,113,105,15.0,120
86,"Bruno Borges Fernandes, Bukayo Saka, Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva, Jordan Pickford, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Rayan Ait-Nouri, Trevoh Chalobah, Yoane Wissa","Bruno Borges Fernandes, Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva, Josko Gvardiol, Matheus Santos Carneiro Da Cunha, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Trevoh Chalobah",Dominic Solanke,Ola Aina,"Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva","Alex Iwobi, Bryan Mbeumo, Chris Wood",203.0,2,1,534.7669999999999,,183.0,118.531,116,109,16.0,125
