gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Alexander Isak, Benjamin White, Bernd Leno, Cristian Romero, Dan Burn, David Raya Martin, Declan Rice, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Dan Burn, David Raya Martin, Declan Rice, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Phil Foden, Son Heung-min",Ollie Watkins,Mohamed Salah,,,0.0,0,1,109.6551575138965,,1000.0,54.57200397049455,70,51,2,53
78,"Alexander Isak, Benjamin White, Bernd Leno, Cristian Romero, Dan Burn, Declan Rice, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min","Benjamin White, Bernd Leno, Cristian Romero, Declan Rice, Erling Haaland, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min",Ollie Watkins,Erling Haaland,"Killian Cahill, Martin Odegaard","David Raya Martin, Marcus Rashford",1.0,0,2,107.14047259849404,,0.0,55.083153543401956,82,78,2,80
79,"Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Declan Rice, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min, Timothy Castagne","Alexander Isak, Benjamin White, Bernd Leno, Dan Burn, Declan Rice, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Son Heung-min",Ollie Watkins,Erling Haaland,Timothy Castagne,Cristian Romero,8.0,0,1,104.36530257858294,,1.0,51.594927538973124,57,56,5,61
80,"Benjamin White, Bernd Leno, Dan Burn, Declan Rice, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min, Timothy Castagne","Benjamin White, Bernd Leno, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Son Heung-min",Erling Haaland,Mohamed Salah,Dominic Solanke,Alexander Isak,18.0,0,1,105.49265214066972,,8.0,52.693736383871936,44,43,13,56
81,"Benjamin White, Bernd Leno, Dan Burn, Declan Rice, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Phil Foden, Timothy Castagne","Benjamin White, Bernd Leno, Dan Burn, Declan Rice, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins",Martin Odegaard,Mohamed Salah,Mohammed Kudus,Son Heung-min,54.0,0,1,101.63677626513608,,18.0,51.87900703878845,38,35,0,35
82,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Phil Foden, Timothy Castagne","Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Phil Foden",Martin Odegaard,Erling Haaland,Bukayo Saka,Declan Rice,16.0,0,1,106.98429994105439,,54.0,49.72603807640948,48,42,0,42
83,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Marcus Rashford, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Timothy Castagne","Benjamin White, Bernd Leno, Bukayo Saka, Erling Haaland, Kieran Trippier, Marcus Rashford, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden",Ollie Watkins,Mohamed Salah,Marcus Rashford,Mohammed Kudus,10.0,0,1,107.10024915897209,,16.0,56.363133930053124,52,38,2,40
84,"Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Marcus Rashford, Mohamed Salah, Ollie Watkins, Pedro Porro, Phil Foden, Timothy Castagne","Benjamin White, Bernd Leno, Bruno Borges Fernandes, Bukayo Saka, Dan Burn, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Phil Foden",Ollie Watkins,Mohamed Salah,Bruno Borges Fernandes,Martin Odegaard,10.0,0,1,104.43430476707047,,10.0,50.25652446948553,47,43,8,51
85,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Marcus Rashford, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Phil Foden, Timothy Castagne","Benjamin White, Bernd Leno, Bukayo Saka, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Phil Foden",Ollie Watkins,Mohamed Salah,Mohammed Kudus,Bruno Borges Fernandes,29.0,0,1,107.19818986487407,,10.0,53.20537777693707,43,40,2,42
86,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Marcus Rashford, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min, Timothy Castagne","Benjamin White, Bernd Leno, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Pedro Porro, Son Heung-min",Erling Haaland,Ollie Watkins,Son Heung-min,Phil Foden,23.0,0,1,109.09606968474458,,29.0,53.461208417356,48,41,2,43
87,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Kieran Trippier, Killian Cahill, Marcus Rashford, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Kieran Trippier, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min",Ollie Watkins,Erling Haaland,Gabriel dos Santos Magalhaes,Timothy Castagne,3.0,0,1,107.90534355105453,,23.0,55.51259613342473,45,39,2,41
88,"Benjamin White, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Gabriel dos Santos Magalhaes, Jose Malheiro de Sa, Kieran Trippier, Killian Cahill, Marcus Rashford, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min","Benjamin White, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Marcus Rashford, Mohamed Salah, Ollie Watkins, Son Heung-min",Ollie Watkins,Erling Haaland,Jose Malheiro de Sa,Bernd Leno,10.0,0,1,103.97291169407265,,3.0,51.968955855021285,77,57,7,64
89,"Benjamin White, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Killian Cahill, Marcus Rashford, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min","Benjamin White, Bukayo Saka, Daniel Munoz, Dominic Solanke, Jose Malheiro de Sa, Kieran Trippier, Marcus Rashford, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min",Ollie Watkins,Bukayo Saka,Daniel Munoz,Gabriel dos Santos Magalhaes,24.0,0,1,102.56804765489107,,10.0,51.75806782052651,68,60,2,62
90,"Benjamin White, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min","Benjamin White, Bukayo Saka, Dan Burn, Erling Haaland, Jose Malheiro de Sa, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min",Ollie Watkins,Martin Odegaard,Martin Odegaard,Marcus Rashford,10.0,0,1,100.64770166543379,,24.0,50.60895661449314,54,45,12,57
91,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min","Bernd Leno, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min",Ollie Watkins,Son Heung-min,Bernd Leno,Jose Malheiro de Sa,3.0,0,1,104.51654476183711,,10.0,49.17312297640255,46,46,1,47
92,"Alexander Isak, Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Pedro Porro, Son Heung-min","Alexander Isak, Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Son Heung-min",Bukayo Saka,Martin Odegaard,Alexander Isak,Ollie Watkins,7.0,0,1,109.47077670612445,,3.0,54.68174651771808,61,49,3,52
93,"Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min","Benjamin White, Bernd Leno, Bukayo Saka, Dan Burn, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Son Heung-min",Ollie Watkins,Mohamed Salah,Ollie Watkins,Alexander Isak,6.0,0,1,108.81499966758052,,7.0,54.65576941170697,59,51,1,52
94,"Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Pedro Porro, Son Heung-min","Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Pedro Porro, Son Heung-min",Erling Haaland,Mohamed Salah,Alisson Ramses Becker,Bernd Leno,2.0,0,1,109.88387123021188,,6.0,53.67116021300915,40,25,0,25
95,"Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Fabian Schar, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min","Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dominic Solanke, Erling Haaland, Fabian Schar, Kieran Trippier, Martin Odegaard, Mohamed Salah, Ollie Watkins, Son Heung-min",Ollie Watkins,Bukayo Saka,Fabian Schar,Pedro Porro,3.0,0,1,108.41679082289042,,2.0,55.90432793962675,63,52,12,64
96,"Benjamin White, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Fabian Schar, Jordan Pickford, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min","Benjamin White, Bukayo Saka, Erling Haaland, Fabian Schar, Jordan Pickford, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min",Bukayo Saka,Mohamed Salah,Jordan Pickford,Alisson Ramses Becker,7.0,0,1,102.3310356278237,,3.0,52.49918683600919,42,30,0,30
97,"Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Fabian Schar, Kieran Trippier, Killian Cahill, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min","Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dominic Solanke, Erling Haaland, Fabian Schar, Kieran Trippier, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min",Ollie Watkins,Mohammed Kudus,Alisson Ramses Becker,Jordan Pickford,3.0,0,1,105.41908181965277,,7.0,49.68482342773314,45,25,8,33
98,"Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Kieran Trippier, Killian Cahill, Lewis Dunk, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min","Alisson Ramses Becker, Benjamin White, Bukayo Saka, Daniel Munoz, Dominic Solanke, Erling Haaland, Kieran Trippier, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins",Erling Haaland,Bukayo Saka,Lewis Dunk,Fabian Schar,14.0,0,1,107.45394626902,,3.0,55.44213866922268,40,36,6,42
99,"Alisson Ramses Becker, Benjamin White, Bukayo Saka, Dan Burn, Daniel Munoz, Dominic Solanke, Erling Haaland, Killian Cahill, Lewis Dunk, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min, Virgil van Dijk","Alisson Ramses Becker, Benjamin White, Bukayo Saka, Daniel Munoz, Erling Haaland, Martin Odegaard, Mohamed Salah, Mohammed Kudus, Ollie Watkins, Son Heung-min, Virgil van Dijk",Ollie Watkins,Erling Haaland,Virgil van Dijk,Kieran Trippier,6.0,0,1,121.53486143693418,,14.0,51.734257188283024,41,37,5,42
