gameweek,squad,lineup,captain,vice_captain,transfers_in,transfers_out,budget_end,alpha,q_start,objective_value,chip_played,budget_start,objective_gw,actual_squad_points,actual_lineup_points,actual_captain_points,actual_total_points
77,"Amadou Onana, Bukayo Saka, Carl Rushworth, Danny Welbeck, Joel Veltman, Joelinton Cassio Apolinario de Lira, Kai Havertz, Lisandro Martinez, Mateo Kovacic, Mohamed Salah, Nick Pope, Pedro Porro, Tino Livramento, Trent Alexander-Arnold, Yoane Wissa","Bukayo Saka, Danny Welbeck, Joel Veltman, Joelinton Cassio Apolinario de Lira, Kai Havertz, Mateo Kovacic, Mohamed Salah, Nick Pope, Pedro Porro, Trent Alexander-Arnold, Yoane Wissa",Mohamed Salah,Bukayo Saka,,,0.0,0,1,132.34199999999998,,1000.0,132.34199999999998,141,117,14.000000000000002,131
78,"Carl Rushworth, Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Joel Veltman, Lisandro Martinez, Luis Diaz, Max Kilman, Nicolas Jackson, Noni Madueke, Pedro Porro, Son Heung-min, Thomas Partey, Yoane Wissa","Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Luis Diaz, Max Kilman, Nicolas Jackson, Noni Madueke, Pedro Porro, Son Heung-min, Thomas Partey",Noni Madueke,Cole Palmer,"Cole Palmer, Cristian Romero, David Raya Martin, Luis Diaz, Max Kilman, Nicolas Jackson, Noni Madueke, Son Heung-min, Thomas Partey","Amadou Onana, Bukayo Saka, Joelinton Cassio Apolinario de Lira, Kai Havertz, Mateo Kovacic, Mohamed Salah, Nick Pope, Tino Livramento, Trent Alexander-Arnold",17.0,7,2,132.731,,0.0,132.731,144,139,20.0,159
79,"Alisson Ramses Becker, Amadou Onana, Carl Rushworth, Dominic Calvert-Lewin, Erling Haaland, Joel Veltman, Lucas Digne, Luis Diaz, Luis Sinisterra Lucumi, Max Kilman, Michael Keane, Mohamed Salah, Rico Lewis, Thomas Partey, Yoane Wissa","Alisson Ramses Becker, Amadou Onana, Dominic Calvert-Lewin, Erling Haaland, Lucas Digne, Luis Diaz, Luis Sinisterra Lucumi, Michael Keane, Mohamed Salah, Rico Lewis, Yoane Wissa",Mohamed Salah,Erling Haaland,"Alisson Ramses Becker, Amadou Onana, Dominic Calvert-Lewin, Erling Haaland, Lucas Digne, Luis Sinisterra Lucumi, Michael Keane, Mohamed Salah, Rico Lewis","Cole Palmer, Cristian Romero, Danny Welbeck, David Raya Martin, Lisandro Martinez, Nicolas Jackson, Noni Madueke, Pedro Porro, Son Heung-min",4.0,8,1,102.725,,17.0,102.725,119,116,17.0,133
80,"Alisson Ramses Becker, Amadou Onana, Carl Rushworth, Dominic Calvert-Lewin, Erling Haaland, Joel Veltman, Lucas Digne, Luis Diaz, Luis Sinisterra Lucumi, Matthijs de Ligt, Max Kilman, Michael Keane, Mohamed Salah, Thomas Partey, Yoane Wissa","Alisson Ramses Becker, Dominic Calvert-Lewin, Erling Haaland, Joel Veltman, Lucas Digne, Luis Diaz, Matthijs de Ligt, Max Kilman, Mohamed Salah, Thomas Partey, Yoane Wissa",Matthijs de Ligt,Erling Haaland,Matthijs de Ligt,Rico Lewis,1.0,0,1,80.316,WC,4.0,80.316,67,64,15.0,79
81,"Carl Rushworth, Diogo Dalot Teixeira, Dominic Calvert-Lewin, Erling Haaland, Harvey Barnes, Jack Hinshelwood, James Maddison, Joel Veltman, Luis Diaz, Matthijs de Ligt, Michael Keane, Nicolas Jackson, Robert Sanchez, Trent Alexander-Arnold, Tyler Dibling","Diogo Dalot Teixeira, Erling Haaland, Harvey Barnes, Jack Hinshelwood, James Maddison, Luis Diaz, Matthijs de Ligt, Nicolas Jackson, Robert Sanchez, Trent Alexander-Arnold, Tyler Dibling",Nicolas Jackson,Luis Diaz,"Diogo Dalot Teixeira, Harvey Barnes, Jack Hinshelwood, James Maddison, Nicolas Jackson, Robert Sanchez, Trent Alexander-Arnold, Tyler Dibling","Alisson Ramses Becker, Amadou Onana, Lucas Digne, Luis Sinisterra Lucumi, Max Kilman, Mohamed Salah, Thomas Partey, Yoane Wissa",10.0,7,1,109.626,,1.0,109.626,124,120,16.0,136
82,"Carl Rushworth, Carlos Baleba, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Matthijs de Ligt, Micky van de Ven, Nicolas Jackson, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Carlos Baleba, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Micky van de Ven, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez",Cole Palmer,Dwight McNeil,"Carlos Baleba, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, James Justin, Leandro Trossard, Liam Delap, Micky van de Ven, Ollie Watkins, Rayan Ait-Nouri","Diogo Dalot Teixeira, Dominic Calvert-Lewin, Erling Haaland, Harvey Barnes, Jack Hinshelwood, James Maddison, Joel Veltman, Luis Diaz, Michael Keane, Tyler Dibling",45.0,9,1,124.55600000000001,,10.0,124.55600000000001,141,134,25.0,159
83,"Bukayo Saka, Facundo Buonanotte, Georginio Rutter, James Justin, Jarrod Bowen, Jordan Pickford, Liam Delap, Mateo Kovacic, Michail Antonio, Micky van de Ven, Nathan Collins, Ollie Watkins, Rayan Ait-Nouri, Robert Sanchez, Trent Alexander-Arnold","Bukayo Saka, Facundo Buonanotte, Georginio Rutter, James Justin, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio, Nathan Collins, Rayan Ait-Nouri, Trent Alexander-Arnold",Michail Antonio,Bukayo Saka,"Bukayo Saka, Facundo Buonanotte, Georginio Rutter, Jarrod Bowen, Jordan Pickford, Mateo Kovacic, Michail Antonio, Nathan Collins","Carl Rushworth, Carlos Baleba, Cole Palmer, Dwight McNeil, Gabriel Martinelli Silva, Leandro Trossard, Matthijs de Ligt, Nicolas Jackson",84.0,7,1,126.67099999999999,,45.0,126.67099999999999,148,135,18.0,153
84,"Curtis Jones, Facundo Buonanotte, Georginio Rutter, John Stones, Jordan Pickford, Josko Gvardiol, Justin Kluivert, Liam Delap, Marcos Senesi, Matz Sels, Michael Keane, Michail Antonio, Mohamed Salah, Ollie Watkins, Trent Alexander-Arnold","Curtis Jones, Facundo Buonanotte, Georginio Rutter, John Stones, Josko Gvardiol, Justin Kluivert, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah, Ollie Watkins",Michael Keane,Curtis Jones,"Curtis Jones, John Stones, Josko Gvardiol, Justin Kluivert, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah","Bukayo Saka, James Justin, Jarrod Bowen, Mateo Kovacic, Micky van de Ven, Nathan Collins, Rayan Ait-Nouri, Robert Sanchez",64.0,7,1,96.332,,84.0,96.332,121,109,14.0,123
85,"Alex Iwobi, Bryan Mbeumo, Chris Wood, Cole Palmer, George Hirst, Georginio Rutter, Jordan Pickford, Josko Gvardiol, Marcos Senesi, Matz Sels, Michael Keane, Mohamed Salah, Trevoh Chalobah, Virgil van Dijk, Yoane Wissa","Alex Iwobi, Bryan Mbeumo, Chris Wood, Cole Palmer, George Hirst, Josko Gvardiol, Matz Sels, Mohamed Salah, Trevoh Chalobah, Virgil van Dijk, Yoane Wissa",Bryan Mbeumo,Chris Wood,"Alex Iwobi, Bryan Mbeumo, Chris Wood, Cole Palmer, George Hirst, Trevoh Chalobah, Virgil van Dijk, Yoane Wissa","Curtis Jones, Facundo Buonanotte, John Stones, Justin Kluivert, Liam Delap, Michail Antonio, Ollie Watkins, Trent Alexander-Arnold",25.0,7,1,97.362,,64.0,97.362,120,109,15.0,124
86,"Antoine Semenyo, Bryan Mbeumo, Chris Wood, Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva, Jordan Pickford, Josko Gvardiol, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Trevoh Chalobah, Virgil van Dijk, Yoane Wissa","Antoine Semenyo, Chris Wood, Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva, Josko Gvardiol, Matz Sels, Milos Kerkez, Mohamed Salah, Ola Aina, Trevoh Chalobah",Dominic Solanke,Ola Aina,"Antoine Semenyo, Dominic Solanke, Harry Wilson, Joao Victor Gomes da Silva, Milos Kerkez, Ola Aina","Alex Iwobi, Cole Palmer, George Hirst, Georginio Rutter, Marcos Senesi, Michael Keane",67.0,5,1,107.567,,25.0,107.567,122,110,16.0,126
